,EID,Title,References
315,2-s2.0-85107200162,Relation Extraction in Dialogues: A Deep Learning Model Based on the Generality and Specialty of Dialogue Text," Zeng, D., Liu, K., Chen, Y., Zhao, J., Distant supervision for relation extraction via piecewise convolutional neural networks (2015) Proc. Conf. Empirical Methods Natural Lang. Process, pp. 1753-1762"
316,2-s2.0-85107200162,Relation Extraction in Dialogues: A Deep Learning Model Based on the Generality and Specialty of Dialogue Text," Lin, Y., Shen, S., Liu, Z., Luan, H., Sun, M., Neural relation extraction with selective attention over instances (2016) Proc. 54th Annu. Meeting Assoc. Comput. Linguistics, 1, pp. 2124-2133"
317,2-s2.0-85107200162,Relation Extraction in Dialogues: A Deep Learning Model Based on the Generality and Specialty of Dialogue Text," Li, J., Biocreative v CDR task corpus: A resource for chemical disease relation extraction (2016) Database, 1, p. 10"
318,2-s2.0-85107200162,Relation Extraction in Dialogues: A Deep Learning Model Based on the Generality and Specialty of Dialogue Text," Wu, Y., Luo, R., Leung, H.C., Ting, H.-F., Lam, T.-W., Renet: A deep learning approach for extracting gene-disease associations from literature (2019) Proc. Int. Conf. Res. Comput. Mol. Biol., pp. 272-284. , Springer"
319,2-s2.0-85107200162,Relation Extraction in Dialogues: A Deep Learning Model Based on the Generality and Specialty of Dialogue Text," Peng, N., Poon, H., Quirk, C., Toutanova, K., Yih, W.-T., Cross-sentence n-ary relation extractionwith graph lstms (2017) Trans. Assoc. Comput. Linguistics, 5, pp. 101-115. , https://www.aclweb.org/anthology/Q17-1008, [Online]"
320,2-s2.0-85107200162,Relation Extraction in Dialogues: A Deep Learning Model Based on the Generality and Specialty of Dialogue Text," Sahu, S.K., Christopoulou, F., Miwa, M., Ananiadou, S., Inter-sentence relation extraction with document-level graph convolutional neural network (2019) Proc. 57th Annual Meeting Assoc. Comput. Linguist., pp. 4309-4316"
321,2-s2.0-85107200162,Relation Extraction in Dialogues: A Deep Learning Model Based on the Generality and Specialty of Dialogue Text," Manning, C.D., Surdeanu, M., Bauer, J., Finkel, J., Bethard, S.J., McClosky, D., The stanford corenlp natural language processing toolkit (2014) Proc. 52nd ACL, pp. 55-60. , Sep"
322,2-s2.0-85107200162,Relation Extraction in Dialogues: A Deep Learning Model Based on the Generality and Specialty of Dialogue Text," Kipf, T.N., Welling, M., Semi-supervised classification with graph convolutional networks (2017) Proc. ICLR, pp. 1-14. , Toulon, France"
323,2-s2.0-85107200162,Relation Extraction in Dialogues: A Deep Learning Model Based on the Generality and Specialty of Dialogue Text," Kingma, D.P., Ba, J., (2014) Adam: A Method for Stochastic Optimization"
324,2-s2.0-85107200162,Relation Extraction in Dialogues: A Deep Learning Model Based on the Generality and Specialty of Dialogue Text," Wang, H., Focke, C., Sylvester, R., Mishra, N., Wang, W., (2019) Fine-tune Bert for Docred with Two-step Process"
325,2-s2.0-85107200162,Relation Extraction in Dialogues: A Deep Learning Model Based on the Generality and Specialty of Dialogue Text," Sukhbaatar, S., Szlam, A., Weston, J., Fergus, R., End-to-end memory networks (2015) Proc. Adv. Neural Inf. Process. Syst., 28, pp. 2440-2448. , C. N. Cortes, D. Lawrence, M. Lee Sugiyama, and R. Garnett, Eds., Curran Associates, Inc"
326,2-s2.0-85103899477,A new neutrosophic TF-IDF term weighting for text mining tasks: text classification use case,"Aharrane, N., El Moutaouakil, K., Satori, K., (2015) A comparison of supervised classification methods for a statistical set of features: application: amazigh OCR, pp. 1-8. , 2015 Intelligent Systems and Computer Vision (ISCV), IEEE"
327,2-s2.0-85103899477,A new neutrosophic TF-IDF term weighting for text mining tasks: text classification use case," Aizawa, A., An information-theoretic perspective of tf–idf measures (2003) Information Processing and Management, 39 (1), pp. 45-65"
328,2-s2.0-85103899477,A new neutrosophic TF-IDF term weighting for text mining tasks: text classification use case," Akhtar, N., Qureshi, M.N., Ahamad, M.V., An improved clustering method for text documents using neutrosophic logic (2017) Applications of Soft Computing for the Web, pp. 167-179. , Springer, Singapore"
329,2-s2.0-85103899477,A new neutrosophic TF-IDF term weighting for text mining tasks: text classification use case," Ansari, A.Q., Biswas, R., Aggarwal, S., Neutrosophic classifier: an extension of fuzzy classifer (2013) Applied Soft Computing, 13 (1), pp. 563-573"
330,2-s2.0-85103899477,A new neutrosophic TF-IDF term weighting for text mining tasks: text classification use case," Bounabi, M., El Moutaouakil, K., Satori, K., A comparison of text classification methods method of weighted terms selected by different stemming techniques (2017) in Proceedings of the 2nd international Conference on Big Data, Cloud and Applications, p. 43. , p., ACM"
331,2-s2.0-85103899477,A new neutrosophic TF-IDF term weighting for text mining tasks: text classification use case," Bounabi, M., El Moutaouakil, K., Satori, K., A probabilistic vector representation and neural network for text classification (2018) International Conference on Big Data, Cloud and Applications, pp. 343-355. , Springer, Cham"
332,2-s2.0-85103899477,A new neutrosophic TF-IDF term weighting for text mining tasks: text classification use case," Bounabi, M., El Moutaouakil, K., Satori, K., Association models to select the best rules for fuzzy inference system (2020) Embedded Systems and Artificial Intelligence, pp. 349-357. , Springer, Singapore"
333,2-s2.0-85103899477,A new neutrosophic TF-IDF term weighting for text mining tasks: text classification use case," Bounabi, M., Moutaouakil, K.E., Satori, K., A comparison of text classification methods using different stemming techniques (2019) International Journal of Computer Applications in Technology, 60 (4), pp. 298-306"
334,2-s2.0-85103899477,A new neutrosophic TF-IDF term weighting for text mining tasks: text classification use case," Broumi, S., Bakali, A., Talea, M., Smarandache, F., Dey, A., Spanning tree problem with neutrosophic edge weights (2018) Procedia Computer Science, 127, pp. 190-199"
335,2-s2.0-85103899477,A new neutrosophic TF-IDF term weighting for text mining tasks: text classification use case," Chen, K., Zhang, Z., Long, J., Zhang, H., Turning from TF-IDF to TF-IGM for term weighting in text classification (2016) Expert Systems with Applications, 66, pp. 245-260"
336,2-s2.0-85103899477,A new neutrosophic TF-IDF term weighting for text mining tasks: text classification use case," Dang, S., Ahmad, P.H., Text mining: Techniques and its application (2014) International Journal of Engineering and Technology Innovations, 1 (4), pp. 866-2348"
337,2-s2.0-85103899477,A new neutrosophic TF-IDF term weighting for text mining tasks: text classification use case," Dunne, R.A., Campbell, N.A., On the pairing of the softmax activation and cross-entropy penalty functions and the derivation of the softmax activation function (1997) in Proc. 8th Aust. Conf. on the Neural Networks, 181, p. 185. , p., Melbourne"
338,2-s2.0-85103899477,A new neutrosophic TF-IDF term weighting for text mining tasks: text classification use case," Feng, X., Liang, Y., Shi, X., Xu, D., Wang, X., Guan, R., Overfitting reduction of text classification based on AdaBELM (2017) Entropy, 19 (7), p. 330"
339,2-s2.0-85103899477,A new neutrosophic TF-IDF term weighting for text mining tasks: text classification use case," Ge, L., Moh, T.S., Improving text classification with word embedding (2017) in 2017 IEEE International Conference on Big Data (Big Data), pp. 1796-1805. , IEEE"
340,2-s2.0-85103899477,A new neutrosophic TF-IDF term weighting for text mining tasks: text classification use case," Greene, D., Cunningham, P., Practical solutions to the problem of diagonal dominance in kernel document clustering (2006) in Proceedings of the 23rd international conference on Machine learning, pp. 377-384"
341,2-s2.0-85103899477,A new neutrosophic TF-IDF term weighting for text mining tasks: text classification use case," Gupta, Y., Saini, A., Saxena, A.K., A new fuzzy logic based ranking function for efficient information retrieval system (2015) Expert Systems with Applications, 42 (3), pp. 1223-1234"
342,2-s2.0-85103899477,A new neutrosophic TF-IDF term weighting for text mining tasks: text classification use case," Hamon, D., (2016) System and method providing a binary representation of a web page, , (accessed U.S. Patent, 29 March 2016"
343,2-s2.0-85103899477,A new neutrosophic TF-IDF term weighting for text mining tasks: text classification use case," Jang, J.S., ANFIS: adaptive-network-based fuzzy inference system (1993) IEEE Transactions on Systems, Man, and Cybernetics, 23 (3), pp. 665-685"
344,2-s2.0-85103899477,A new neutrosophic TF-IDF term weighting for text mining tasks: text classification use case," Jones, K.S., A statistical interpretation of term specificity and its application in retrieval (1972) Journal of Documentation"
345,2-s2.0-85103899477,A new neutrosophic TF-IDF term weighting for text mining tasks: text classification use case," Kandasamy, I., Vasantha, W.B., Obbineni, J.M., Smarandache, F., Sentiment analysis of tweets using refined neutrosophic sets (2020) Computers in Industry, 115, p. 103180"
346,2-s2.0-85103899477,A new neutrosophic TF-IDF term weighting for text mining tasks: text classification use case," Ko, Y., A new term‐weighting scheme for text classification using the odds of positive and negative class probabilities (2015) Journal of the Association for Information Science and Technology, 66 (12), pp. 2553-2565"
347,2-s2.0-85103899477,A new neutrosophic TF-IDF term weighting for text mining tasks: text classification use case," Kou, G., Yang, P., Peng, Y., Xiao, F., Chen, Y., Alsaadi, F.E., Evaluation of feature selection methods for text classification with small datasets using multiple criteria decision-making methods (2020) Applied Soft Computing, 86, p. 105836"
348,2-s2.0-85103899477,A new neutrosophic TF-IDF term weighting for text mining tasks: text classification use case," Krstajic, D., Buturovic, L.J., Leahy, D.E., Thomas, S., Cross-validation pitfalls when selecting and assessing regression and classification models (2014) Journal of Cheminformatics, 6 (1), pp. 1-15"
349,2-s2.0-85103899477,A new neutrosophic TF-IDF term weighting for text mining tasks: text classification use case," Liang, W.E.I., Exploration on translation of the literary term ambiguity (2017) China Terminology, (4), p. 9"
350,2-s2.0-85103899477,A new neutrosophic TF-IDF term weighting for text mining tasks: text classification use case," Liu, C.Z., Sheng, Y.X., Wei, Z.Q., Yang, Y.Q., Research of text classification based on improved TF-IDF algorithm (2018) in 2018 IEEE International Conference of Intelligent Robotic and Control Engineering (IRCE), pp. 218-222. , August)., IEEE"
351,2-s2.0-85103899477,A new neutrosophic TF-IDF term weighting for text mining tasks: text classification use case," Luhn, H.P., The automatic creation of literature abstracts (1958) IBM Journal of Research and Development, 2 (2), pp. 159-165"
352,2-s2.0-85103899477,A new neutrosophic TF-IDF term weighting for text mining tasks: text classification use case," Mullai, M., Broumi, S., Stephen, A., Shortest path problem by minimal spanning tree algorithm using bipolar neutrosophic numbers (2017) International Journal of Mathematic Trends and Technology, 46 (2), pp. 80-87"
353,2-s2.0-85103899477,A new neutrosophic TF-IDF term weighting for text mining tasks: text classification use case," Nancy Garg, H., An improved score function for ranking neutrosophic sets and its application to decision making process (2016) International Journal for Uncertainty Quantification, 6 (5), pp. 377-385"
354,2-s2.0-85103899477,A new neutrosophic TF-IDF term weighting for text mining tasks: text classification use case," Rajman, M., Besançon, R., Text mining: natural language techniques and text mining applications (1998) Data Mining and Reverse Engineering, pp. 50-64. , Springer, Boston, MA"
355,2-s2.0-85103899477,A new neutrosophic TF-IDF term weighting for text mining tasks: text classification use case," Rao, D.H., Saraf, S.S., Study of defuzzification methods of fuzzy logic controller for speed control of a DC motor (1996) in Proceedings of International Conference on Power Electronics, Drives and Energy Systems for Industrial Growth, 2, pp. 782-787. , IEEE"
356,2-s2.0-85103899477,A new neutrosophic TF-IDF term weighting for text mining tasks: text classification use case," Ropero, J., Gómez, A., León, C., Carrasco, A., Term weighting: novel fuzzy logic based method vs classical TF-IDF method for web information extraction (2009) ICEIS, 2, pp. 130-137"
357,2-s2.0-85103899477,A new neutrosophic TF-IDF term weighting for text mining tasks: text classification use case," Smarandache, F., (2002) Neutrosophy, a new branch of philosophy, , Infinite Study"
358,2-s2.0-85103899477,A new neutrosophic TF-IDF term weighting for text mining tasks: text classification use case," Smarandache, F., Definiton of neutrosophic logic – a generalization of the intuitionistic fuzzy logic (2003) In EUSFLAT Conf, pp. 141-146"
359,2-s2.0-85103899477,A new neutrosophic TF-IDF term weighting for text mining tasks: text classification use case," Smarandache, F., Neutrosophic set–a generalization of the intuitionistic fuzzy set (2010) Journal of Defense Resources Management (JoDRM), 1 (1), pp. 107-116"
360,2-s2.0-85103899477,A new neutrosophic TF-IDF term weighting for text mining tasks: text classification use case," (2003), Smarandache, F. (Ed.) (, Infinite Study"
