Scopus Source ID,Title,Citation Count,Scholarly Output,Percent Cited,CiteScore 2020,SNIP,SJR,Scopus ASJC Code (Sub-subject Area),Scopus Sub-Subject Area,Percentile,RANK,Rank Out Of,Publisher,Type,Open Access,Quartile,Top 10% (CiteScore Percentile),URL Scopus Source ID,Print ISSN,E-ISSN
21100211768,International Journal of Computational Vision and Robotics,160,148,41,1.1,0.298,0.153,1707,Computer Vision and Pattern Recognition,12,75,85,Inderscience Publishers,j, NO,4,FALSE,https://www.scopus.com/sourceid/21100211768,17529131,1752914X
21100216567,IET Biometrics,1194,188,85,6.4,1.396,0.434,1712,Software,77,88,389,Wiley-Blackwell,j, NO,1,FALSE,https://www.scopus.com/sourceid/21100216567,20474938,20474946
21100216567,IET Biometrics,1194,188,85,6.4,1.396,0.434,1711,Signal Processing,77,25,108,Wiley-Blackwell,j, NO,1,FALSE,https://www.scopus.com/sourceid/21100216567,20474938,20474946
21100216567,IET Biometrics,1194,188,85,6.4,1.396,0.434,1707,Computer Vision and Pattern Recognition,77,20,85,Wiley-Blackwell,j, NO,1,FALSE,https://www.scopus.com/sourceid/21100216567,20474938,20474946
21100216911,"International Conference Recent Advances in Natural Language Processing, RANLP",516,267,56,1.9,0.931,0.178,1706,Computer Science Applications,41,407,693,association for computational linguistics (acl),p, NO,3,FALSE,https://www.scopus.com/sourceid/21100216911,13138502,
21100216911,"International Conference Recent Advances in Natural Language Processing, RANLP",516,267,56,1.9,0.931,0.178,1702,Artificial Intelligence,30,158,227,association for computational linguistics (acl),p, NO,3,FALSE,https://www.scopus.com/sourceid/21100216911,13138502,
21100216911,"International Conference Recent Advances in Natural Language Processing, RANLP",516,267,56,1.9,0.931,0.178,1712,Software,29,273,389,association for computational linguistics (acl),p, NO,3,FALSE,https://www.scopus.com/sourceid/21100216911,13138502,
21100217007,Iranian Journal of Information Processing Management,64,224,18,0.3,0.072,0.109,1700,Computer Science (all),5,213,226,Iranian Research Institute for Information Science and Technology,j, NO,4,FALSE,https://www.scopus.com/sourceid/21100217007,22518223,22518231
21100217227,Iranian Journal of Science and Technology - Transactions of Electrical Engineering,625,307,64,2,0.677,0.268,1705,Computer Networks and Communications,43,189,334,Springer Nature,j, NO,3,FALSE,https://www.scopus.com/sourceid/21100217227,22286179,
21100217227,Iranian Journal of Science and Technology - Transactions of Electrical Engineering,625,307,64,2,0.677,0.268,1711,Signal Processing,37,68,108,Springer Nature,j, NO,3,FALSE,https://www.scopus.com/sourceid/21100217227,22286179,
21100217227,Iranian Journal of Science and Technology - Transactions of Electrical Engineering,625,307,64,2,0.677,0.268,1707,Computer Vision and Pattern Recognition,35,55,85,Springer Nature,j, NO,3,FALSE,https://www.scopus.com/sourceid/21100217227,22286179,
21100217640,ACM Transactions on Reconfigurable Technology and Systems,350,91,67,3.8,1.277,0.355,1700,Computer Science (all),75,56,226,ACM,j, NO,1,FALSE,https://www.scopus.com/sourceid/21100217640,19367406,19367414
21100218356,CEUR Workshop Proceedings,15553,18904,29,0.8,0.345,0.177,1700,Computer Science (all),21,179,226,ceur-ws,p, YES,4,FALSE,https://www.scopus.com/sourceid/21100218356,16130073,
21100220156,Journal of Hospitality and Tourism Technology,679,136,73,5,1.206,0.969,1710,Information Systems,75,81,329,Emerald,j, NO,1,FALSE,https://www.scopus.com/sourceid/21100220156,17579880,17579899
21100220156,Journal of Hospitality and Tourism Technology,679,136,73,5,1.206,0.969,1706,Computer Science Applications,74,179,693,Emerald,j, NO,2,FALSE,https://www.scopus.com/sourceid/21100220156,17579880,17579899
21100220348,"Lecture Notes of the Institute for Computer Sciences, Social-Informatics and Telecommunications Engineering",3989,5333,31,0.7,0.187,0.142,1705,Computer Networks and Communications,15,282,334,Springer Nature,k, YES,4,FALSE,https://www.scopus.com/sourceid/21100220348,18678211,
21100220372,International Journal of Mobile Learning and Organisation,423,82,70,5.2,2.015,0.896,1706,Computer Science Applications,75,168,693,Inderscience Publishers,j, NO,1,FALSE,https://www.scopus.com/sourceid/21100220372,1746725X,17467268
21100220379,International Journal of Technology Enhanced Learning,240,90,58,2.7,0.965,0.308,1706,Computer Science Applications,52,327,693,Inderscience Publishers,j, NO,2,FALSE,https://www.scopus.com/sourceid/21100220379,17535255,17535263
21100220382,International Journal of Computer Aided Engineering and Technology,116,195,33,0.6,0.319,0.153,1706,Computer Science Applications,11,612,693,Inderscience Publishers,j, NO,4,FALSE,https://www.scopus.com/sourceid/21100220382,17572657,17572665
21100220382,International Journal of Computer Aided Engineering and Technology,116,195,33,0.6,0.319,0.153,1712,Software,7,360,389,Inderscience Publishers,j, NO,4,FALSE,https://www.scopus.com/sourceid/21100220382,17572657,17572665
21100220473,International Journal of Mobile Human Computer Interaction,123,59,73,2.1,0.53,0.218,1709,Human-Computer Interaction,35,78,120,The Information Resources Management Association (IRMA),j, NO,3,FALSE,https://www.scopus.com/sourceid/21100220473,1942390X,19423918
21100220476,International Journal of Work Innovation,11,16,38,0.7,0.182,0,1705,Computer Networks and Communications,13,290,334,Inderscience,j,NO,4,FALSE,https://www.scopus.com/sourceid/21100220476,20439032,20439040
21100222535,Operations Research/ Computer Science Interfaces Series,76,73,30,1,0,0,1700,Computer Science (all),28,161,226,Springer Nature,k, NO,3,FALSE,https://www.scopus.com/sourceid/21100222535,1387666X,
21100222537,Intelligent Systems Reference Library,919,833,42,1.1,0.195,0.125,1700,Computer Science (all),30,158,226,Springer Nature,k, NO,3,FALSE,https://www.scopus.com/sourceid/21100222537,18684394,18684408
21100222539,Cognitive Systems Monographs,29,60,23,0.5,0,0,1700,Computer Science (all),13,195,226,Springer Nature,k, NO,4,FALSE,https://www.scopus.com/sourceid/21100222539,18674925,18674933
21100222552,"Adaptation, Learning, and Optimization",98,35,54,2.8,0,0,1700,Computer Science (all),65,79,226,Springer Nature,k, NO,2,FALSE,https://www.scopus.com/sourceid/21100222552,18674534,18674542
21100222913,Journal of Modern Transportation,318,75,85,4.2,1.768,0.443,1706,Computer Science Applications,69,209,693,Springer Nature,j, YES,2,FALSE,https://www.scopus.com/sourceid/21100222913,2095087X,21960577
21100223108,Natural Computing Series,124,104,34,1.2,0,0,1712,Software,16,327,389,Springer Nature,k, NO,4,FALSE,https://www.scopus.com/sourceid/21100223108,16197127,
21100223111,Information (Switzerland),4339,1434,65,3,1.012,0.349,1710,Information Systems,54,151,329,Multidisciplinary Digital Publishing Institute (MDPI),j, YES,2,FALSE,https://www.scopus.com/sourceid/21100223111,20782489,
21100223145,"Journal of Music, Technology and Education",88,50,48,1.8,0.243,0.151,1706,Computer Science Applications,37,431,693,Intellect Publishers,j, NO,3,FALSE,https://www.scopus.com/sourceid/21100223145,17527066,17527074
21100223167,Computacion y Sistemas,452,453,38,1,0.457,0.167,1700,Computer Science (all),27,164,226,Centro de Investigacion en Computacion (CIC) del Instituto Politecnico Nacional (IPN),j, NO,3,FALSE,https://www.scopus.com/sourceid/21100223167,14055546,
21100223313,Journal of Information Hiding and Multimedia Signal Processing,359,360,43,1,0.2,0.172,1712,Software,12,339,389,National Kaohsiung University of Applied Sciences,j, NO,4,FALSE,https://www.scopus.com/sourceid/21100223313,20734212,20734239
21100223313,Journal of Information Hiding and Multimedia Signal Processing,359,360,43,1,0.2,0.172,1707,Computer Vision and Pattern Recognition,7,79,85,National Kaohsiung University of Applied Sciences,j, NO,4,FALSE,https://www.scopus.com/sourceid/21100223313,20734212,20734239
21100223332,International Journal of Information System Modeling and Design,78,69,36,1.1,0.312,0.164,1710,Information Systems,22,256,329,IGI Global Publishing,j, NO,4,FALSE,https://www.scopus.com/sourceid/21100223332,19478186,19478194
21100223333,International Journal of Distributed Systems and Technologies,128,73,49,1.8,0.539,0.21,1705,Computer Networks and Communications,39,203,334,IGI Global Publishing,j, NO,3,FALSE,https://www.scopus.com/sourceid/21100223333,19473532,19473540
21100223333,International Journal of Distributed Systems and Technologies,128,73,49,1.8,0.539,0.21,1708,Hardware and Architecture,24,119,157,IGI Global Publishing,j, NO,4,FALSE,https://www.scopus.com/sourceid/21100223333,19473532,19473540
21100223336,International Journal of Human Capital and Information Technology Professionals,122,72,57,1.7,0.825,0.207,1701,Computer Science (miscellaneous),45,38,69,IGI Global Publishing,j, NO,3,FALSE,https://www.scopus.com/sourceid/21100223336,19473478,19473486
21100224419,International Journal of Computer Science in Sport,85,59,53,1.4,0.639,0.323,1700,Computer Science (all),40,135,226,International Association of Computer Science in Sport,j, YES,3,FALSE,https://www.scopus.com/sourceid/21100224419,16844769,
21100225807,RSC Theoretical and Computational Chemistry Series,80,109,36,0.7,0,0.125,1706,Computer Science Applications,14,595,693,Royal Society of Chemistry,k, NO,4,FALSE,https://www.scopus.com/sourceid/21100225807,20413181,2041319X
21100226431,International Conference on ICT Convergence,1,491,0,0,0,0,1710,Information Systems,1,326,329,IEEE,p,NO,4,FALSE,https://www.scopus.com/sourceid/21100226431,21621233,21621241
21100226431,International Conference on ICT Convergence,1,491,0,0,0,0,1705,Computer Networks and Communications,0,333,334,IEEE,p,NO,4,FALSE,https://www.scopus.com/sourceid/21100226431,21621233,21621241
21100227425,International Journal of E-Health and Medical Communications,129,86,51,1.5,0.379,0.151,1706,Computer Science Applications,32,470,693,IGI Global Publishing,j, NO,3,FALSE,https://www.scopus.com/sourceid/21100227425,1947315X,19473168
21100228019,International Journal of Embedded and Real-Time Communication Systems,123,70,47,1.8,0.608,0.225,1700,Computer Science (all),48,117,226,IGI Global Publishing,j, NO,3,FALSE,https://www.scopus.com/sourceid/21100228019,19473176,19473184
21100228068,Wiley Interdisciplinary Reviews: Data Mining and Knowledge Discovery,2083,154,86,13.5,4.893,1.506,1700,Computer Science (all),96,8,226,Wiley-Blackwell,j, NO,1,TRUE,https://www.scopus.com/sourceid/21100228068,19424787,19424795
21100228541,International Journal of Child-Computer Interaction,639,110,84,5.8,1.397,0.825,1709,Human-Computer Interaction,76,29,120,Elsevier,j, NO,1,FALSE,https://www.scopus.com/sourceid/21100228541,22128689,
21100228550,Complex Systems,70,77,42,0.9,0.462,0.185,1700,Computer Science (all),24,172,226,"Complex Systems Publications, inc.",j, NO,4,FALSE,https://www.scopus.com/sourceid/21100228550,8912513,
21100229106,"Lecture Notes in Informatics (LNI), Proceedings - Series of the Gesellschaft fur Informatik (GI)",714,986,29,0.7,0.185,0.148,1706,Computer Science Applications,14,596,693,gesellschaft fur informatik (gi),p, NO,4,FALSE,https://www.scopus.com/sourceid/21100229106,16175468,
21100229111,Journal of Telecommunications and Information Technology,214,187,46,1.1,0.431,0.151,1705,Computer Networks and Communications,24,252,334,National Institute of Telecommunications,j, NO,4,FALSE,https://www.scopus.com/sourceid/21100229111,15094553,18998852
21100229165,Research in Learning Technology,350,133,62,2.6,1.144,0.52,1706,Computer Science Applications,52,329,693,Association for Learning Technology,j, YES,2,FALSE,https://www.scopus.com/sourceid/21100229165,21567069,21567077
21100229836,3D Research,555,119,81,4.7,1.197,0.277,1712,Software,64,138,389,Springer Nature,j, NO,2,FALSE,https://www.scopus.com/sourceid/21100229836,,20926731
21100235616,IEEE Transactions on Neural Networks and Learning Systems,30901,1562,91,19.8,3.86,2.882,1705,Computer Networks and Communications,99,3,334,IEEE,j, NO,1,TRUE,https://www.scopus.com/sourceid/21100235616,2162237X,21622388
21100235616,IEEE Transactions on Neural Networks and Learning Systems,30901,1562,91,19.8,3.86,2.882,1706,Computer Science Applications,98,8,693,IEEE,j, NO,1,TRUE,https://www.scopus.com/sourceid/21100235616,2162237X,21622388
21100235616,IEEE Transactions on Neural Networks and Learning Systems,30901,1562,91,19.8,3.86,2.882,1702,Artificial Intelligence,98,5,227,IEEE,j, NO,1,TRUE,https://www.scopus.com/sourceid/21100235616,2162237X,21622388
21100235616,IEEE Transactions on Neural Networks and Learning Systems,30901,1562,91,19.8,3.86,2.882,1712,Software,97,9,389,IEEE,j, NO,1,TRUE,https://www.scopus.com/sourceid/21100235616,2162237X,21622388
21100236007,Computing in Cardiology,1812,1201,36,1.5,0.371,0.257,1700,Computer Science (all),42,131,226,IEEE,p, NO,3,FALSE,https://www.scopus.com/sourceid/21100236007,23258861,2325887X
21100236814,Ubiquitous Learning,14,45,22,0.3,0.264,0.135,1700,Computer Science (all),6,211,226,Common Ground Research Networks,j, NO,4,FALSE,https://www.scopus.com/sourceid/21100236814,18359795,
21100237436,Journal of Information and Knowledge Management,294,191,50,1.5,0.592,0.236,1705,Computer Networks and Communications,35,216,334,World Scientific,j, NO,3,FALSE,https://www.scopus.com/sourceid/21100237436,2196492,17936926
21100237436,Journal of Information and Knowledge Management,294,191,50,1.5,0.592,0.236,1706,Computer Science Applications,33,463,693,World Scientific,j, NO,3,FALSE,https://www.scopus.com/sourceid/21100237436,2196492,17936926
21100238613,Digital Education Review,164,96,56,1.7,0.709,0.318,1706,Computer Science Applications,37,437,693,Universitat de Barcelona,j, YES,3,FALSE,https://www.scopus.com/sourceid/21100238613,20139144,
21100239834,Journal of Aerospace Information Systems,553,189,61,2.9,1.147,0.437,1706,Computer Science Applications,55,311,693,American Institute of Aeronautics and Astronautics,j, NO,2,FALSE,https://www.scopus.com/sourceid/21100239834,,23273097
21100241217,International Journal of Information Technologies and Systems Approach,52,38,37,1.4,0.608,0.16,1700,Computer Science (all),37,142,226,IGI Global Publishing,j, NO,3,FALSE,https://www.scopus.com/sourceid/21100241217,1935570X,19355718
21100241218,Astronomy and Computing,613,178,74,3.4,0.785,0.692,1706,Computer Science Applications,61,268,693,Elsevier,j, NO,2,FALSE,https://www.scopus.com/sourceid/21100241218,22131337,
21100241736,Transportmetrica B,705,149,83,4.7,1.278,0.965,1712,Software,64,137,389,Taylor & Francis,j, NO,2,FALSE,https://www.scopus.com/sourceid/21100241736,21680566,21680582
21100241768,"Preservation, Digital Technology and Culture",55,61,46,0.9,0.594,0.275,1706,Computer Science Applications,18,562,693,Walter de Gruyter,j, NO,4,FALSE,https://www.scopus.com/sourceid/21100241768,21952965,
21100241779,Proceedings of the Romanian Academy Series A - Mathematics Physics Technical Sciences Information Science,620,237,52,2.6,0.653,0.392,1700,Computer Science (all),62,86,226,Editura Academiei Romane,j, NO,2,FALSE,https://www.scopus.com/sourceid/21100241779,14549069,
21100241782,Ibersid,25,55,27,0.5,0.167,0.148,1710,Information Systems,10,294,329,Universidad de Zaragoza,j, NO,4,FALSE,https://www.scopus.com/sourceid/21100241782,18880967,2174081X
21100241782,Ibersid,25,55,27,0.5,0.167,0.148,1705,Computer Networks and Communications,7,310,334,Universidad de Zaragoza,j, NO,4,FALSE,https://www.scopus.com/sourceid/21100241782,18880967,2174081X
21100242201,Romanian Journal of Information Science and Technology,152,117,42,1.3,0.527,0.184,1700,Computer Science (all),35,146,226,Editura Academiei Romane/Publishing House of the Romanian Academy,j, YES,3,FALSE,https://www.scopus.com/sourceid/21100242201,14538245,
21100242240,International Journal of Internet Technology and Secured Transactions,132,126,33,1,0.463,0.17,1705,Computer Networks and Communications,22,259,334,Inderscience Publishers,j, NO,4,FALSE,https://www.scopus.com/sourceid/21100242240,1748569X,17485703
